AlWuzEre 22500
-0.7045 -0.1707319945 -0.2451674955 -0.704914978 -0.1561185 -0.273181488
-0.704914978 -0.1561185 -0.273181488 -0.4203150025 -0.1561185 -0.2771505125
-0.4203150025 -0.1561185 -0.2771505125 -0.7045 -0.1707319945 -0.2451674955
-0.379541504 -1.047410034 -0.2901315 -0.398068512 -1.0475250245 -0.289850006
-0.398068512 -1.0475250245 -0.289850006 -0.3795400085 -1.038709961 -0.300842987
-0.3795400085 -1.038709961 -0.300842987 -0.379541504 -1.047410034 -0.2901315
-0.414620514 0.1922545015 0.0955195005 -0.391160492 0.1918079985 0.1367350005
-0.391160492 0.1918079985 0.1367350005 -0.391092987 0.1986130065 0.133501007
-0.391092987 0.1986130065 0.133501007 -0.414620514 0.1922545015 0.0955195005
1.5616049805 0.0559399985 -0.0323445015 1.567165039 0.0611829985 -0.03144705
1.567165039 0.0611829985 -0.03144705 1.5675550535 0.0427768515 -0.018049549
1.5675550535 0.0427768515 -0.018049549 1.5616049805 0.0559399985 -0.0323445015
-0.4144265135 -0.2113359985 0.102217499 -0.414549988 -0.243016495 0.1081279985
-0.414549988 -0.243016495 0.1081279985 -0.3913515015 -0.216244507 0.1405245055
-0.3913515015 -0.216244507 0.1405245055 -0.4144265135 -0.2113359985 0.102217499
-0.818619995 0.150423004 -0.3046845095 -0.8187700195 0.168940506 -0.324213501
-0.8187700195 0.168940506 -0.324213501 -0.705674988 0.1645899965 -0.3327789915
-0.705674988 0.1645899965 -0.3327789915 -0.818619995 0.150423004 -0.3046845095
-0.397935486 -1.0287800295 -0.274896515 -0.3980455015 -1.020414978 -0.285609497
-0.3980455015 -1.020414978 -0.285609497 -0.378959503 -1.0288950195 -0.275279999
-0.378959503 -1.0288950195 -0.275279999 -0.397935486 -1.0287800295 -0.274896515
-0.019209049 0.165593506 -0.314048004 -0.0819990005 0.128001007 -0.2727409975
-0.0819990005 0.128001007 -0.2727409975 -0.0189395505 0.1284474945 -0.273652008
-0.0189395505 0.1284474945 -0.273652008 -0.019209049 0.165593506 -0.314048004
-0.3791839905 -1.0201950075 -0.2858840025 -0.3980455015 -1.020414978 -0.285609497
-0.3980455015 -1.020414978 -0.285609497 -0.378959503 -1.0288950195 -0.275279999
-0.378959503 -1.0288950195 -0.275279999 -0.3791839905 -1.0201950075 -0.2858840025
1.5656049805 0.0384262505 -0.1326784975 1.560160034 0.038314701 -0.1336849975
1.560160034 0.038314701 -0.1336849975 1.71826001 0.025263201 -0.0751435015
1.71826001 0.025263201 -0.0751435015 1.5656049805 0.0384262505 -0.1326784975
1.559994995 -0.00976365 -0.136589493 1.565660034 -0.00954055 -0.1353554995
1.565660034 -0.00954055 -0.1353554995 1.7184849855 -0.0395476 -0.075139
1.7184849855 -0.0395476 -0.075139 1.559994995 -0.00976365 -0.136589493
-0.36017749 -0.037651348 0.1090999985 -0.366709015 -0.0489177015 0.0920045015
-0.366709015 -0.0489177015 0.0920045015 -0.36017749 0.043362549 0.1090999985
-0.36017749 0.043362549 0.1090999985 -0.36017749 -0.037651348 0.1090999985
-0.0190025005 -0.28730249 -0.291951996 -0.082064499 -0.28730249 -0.2909295045
-0.082064499 -0.28730249 -0.2909295045 -0.017911249 -0.3124014895 -0.2428359985
-0.017911249 -0.3124014895 -0.2428359985 -0.0190025005 -0.28730249 -0.291951996
-0.705674988 0.1645899965 -0.3327789915 -0.818619995 0.150423004 -0.3046845095
-0.818619995 0.150423004 -0.3046845095 -0.7051550295 0.142614502 -0.3095599975
-0.7051550295 0.142614502 -0.3095599975 -0.705674988 0.1645899965 -0.3327789915
-0.3929995115 0.27457901 0.1446185 -0.393755493 0.299566498 0.095510002
-0.393755493 0.299566498 0.095510002 -0.0763499985 0.305924988 0.091447998
-0.0763499985 0.305924988 0.091447998 -0.3929995115 0.27457901 0.1446185
-0.0814189985 -0.3126245115 -0.2418224945 -0.082064499 -0.28730249 -0.2909295045
-0.082064499 -0.28730249 -0.2909295045 -0.017911249 -0.3124014895 -0.2428359985
-0.017911249 -0.3124014895 -0.2428359985 -0.0814189985 -0.3126245115 -0.2418224945
-0.0819990005 0.128001007 -0.2727409975 -0.0826054995 0.1662630005 -0.313032501
-0.0826054995 0.1662630005 -0.313032501 -0.019209049 0.165593506 -0.314048004
-0.019209049 0.165593506 -0.314048004 -0.0819990005 0.128001007 -0.2727409975
-0.8182199705 -0.2512714995 -0.2866004945 -0.8183900145 -0.238889496 -0.310369995
-0.8183900145 -0.238889496 -0.310369995 -0.70513501 -0.258745514 -0.289364502
-0.70513501 -0.258745514 -0.289364502 -0.8182199705 -0.2512714995 -0.2866004945
-0.7054450075 -0.244132004 -0.3171535035 -0.8183900145 -0.238889496 -0.310369995
-0.8183900145 -0.238889496 -0.310369995 -0.70513501 -0.258745514 -0.289364502
-0.70513501 -0.258745514 -0.289364502 -0.7054450075 -0.244132004 -0.3171535035
-0.421191498 0.1650359955 -0.336527008 -0.397792511 0.1839994965 -0.303010498
-0.397792511 0.1839994965 -0.303010498 -0.397655487 0.1911390075 -0.304234497
-0.397655487 0.1911390075 -0.304234497 -0.421191498 0.1650359955 -0.336527008
-0.392913513 -0.187798996 0.167158493 -0.3932944945 -0.1500944975 0.126760498
-0.3932944945 -0.1500944975 0.126760498 -0.075633003 -0.193822998 0.1637630005
-0.075633003 -0.193822998 0.1637630005 -0.392913513 -0.187798996 0.167158493
-0.420950989 0.1964935 -0.3426579895 -0.421191498 0.1650359955 -0.336527008
-0.421191498 0.1650359955 -0.336527008 -0.397655487 0.1911390075 -0.304234497
-0.397655487 0.1911390075 -0.304234497 -0.420950989 0.1964935 -0.3426579895
-0.817659973 -0.176309494 -0.249211502 -0.8180599975 -0.1644850005 -0.272873993
-0.8180599975 -0.1644850005 -0.272873993 -0.704914978 -0.1561185 -0.273181488
-0.704914978 -0.1561185 -0.273181488 -0.817659973 -0.176309494 -0.249211502
-0.4212099915 -0.2156869965 -0.335634491 -0.397461487 -0.2093285065 -0.2975360105
-0.397461487 -0.2093285065 -0.2975360105 -0.397417511 -0.2159100035 -0.2942994995
-0.397417511 -0.2159100035 -0.2942994995 -0.4212099915 -0.2156869965 -0.335634491
-0.817659973 0.211330002 -0.249211502 -0.818034973 0.2299589995 -0.2686335145
-0.818034973 0.2299589995 -0.2686335145 -0.704299988 0.2146764985 -0.2440475005
-0.704299988 0.2146764985 -0.2440475005 -0.817659973 0.211330002 -0.249211502
-0.420726013 -0.2442440035 -0.3214544985 -0.4212099915 -0.2156869965 -0.335634491
-0.4212099915 -0.2156869965 -0.335634491 -0.397417511 -0.2159100035 -0.2942994995
-0.397417511 -0.2159100035 -0.2942994995 -0.420726013 -0.2442440035 -0.3214544985
-0.818034973 0.2299589995 -0.2686335145 -0.704710022 0.236875 -0.267040497
-0.704710022 0.236875 -0.267040497 -0.704299988 0.2146764985 -0.2440475005
-0.704299988 0.2146764985 -0.2440475005 -0.818034973 0.2299589995 -0.2686335145
-0.36017749 0.043362549 0.1090999985 -0.366709015 0.0510040015 0.0920045015
-0.366709015 0.0510040015 0.0920045015 -0.277796997 0.0240641995 0.105972
-0.277796997 0.0240641995 0.105972 -0.36017749 0.043362549 0.1090999985
-0.3932944945 -0.1500944975 0.126760498 -0.0762330015 -0.1558954925 0.1231364975
-0.0762330015 -0.1558954925 0.1231364975 -0.075633003 -0.193822998 0.1637630005
-0.075633003 -0.193822998 0.1637630005 -0.3932944945 -0.1500944975 0.126760498
0.5549400025 -1.0454050295 0.1769714965 0.5548549805 -1.0385999755 0.1756309965
0.5548549805 -1.0385999755 0.1756309965 0.5696550295 -1.04261499 0.1882140045
0.5696550295 -1.04261499 0.1882140045 0.5549400025 -1.0454050295 0.1769714965
0.554244995 1.029 0.1406950075 0.5541400145 1.0336850585 0.1351139985
0.5541400145 1.0336850585 0.1351139985 0.614205017 1.0263199465 0.133359497
0.614205017 1.0263199465 0.133359497 0.554244995 1.029 0.1406950075
-0.0763499985 0.305924988 0.091447998 -0.3929995115 0.27457901 0.1446185
-0.3929995115 0.27457901 0.1446185 -0.0757074965 0.280825989 0.1406649935
-0.0757074965 0.280825989 0.1406649935 -0.0763499985 0.305924988 0.091447998
